report_date,default
2010-01-05,0.0020349099522749547
2010-01-06,-0.0008354148693344721
2010-01-07,0.0003234618351819485
2010-01-08,0.0006519680530401306
2010-01-11,0.0010589546904420377
2010-01-12,0.002324928260517778
2010-01-13,-0.0009802954595340418
2010-01-14,0.0008275349149027278
2010-01-15,0.0017133601798138276
2010-01-18,0.00037092395066395945
2010-01-19,-0.001071363851666618
2010-01-20,0.00090548006257829
2010-01-21,0.0011637323948259226
2010-01-22,-2.0086004619779274e-05
2010-01-25,-5.608542514579096e-05
2010-01-26,0.0005979302534706576
2010-01-27,-0.000496673849535112
2010-01-28,-0.0008936746304397669
2010-01-29,0.0015701595536925517
2010-02-01,-0.0002700590532604963
2010-02-02,0.00015097145831122205
2010-02-03,-0.0012164533528201682
2010-02-04,0.0016742037156671774
2010-02-05,0.0015173984863541268
2010-02-08,-0.0010860424550492853
2010-02-09,-0.0003571114140725751
2010-02-10,-0.0008241771842845136
2010-02-11,-0.0007231515953145529
2010-02-12,0.000823366166200934
2010-02-15,-0.00019687164438153548
2010-02-16,0.0005453505539965153
2010-02-17,-0.0008033736479888809
2010-02-18,-0.0012467260072419606
2010-02-19,-0.00045605793032765796
2010-02-22,0.0007426735463706979
2010-02-23,0.00303925493209789
2010-02-24,0.0005888790887005335
2010-02-25,0.0012017823532870509
2010-02-26,0.0016215891729816079
2010-03-01,-0.00015930189447310728
2010-03-02,0.0005628352781728019
2010-03-03,-0.00014160221086179092
2010-03-04,0.0007065550358127393
2010-03-05,-0.0011316597763119107
2010-03-08,-0.00014194210007889563
2010-03-09,0.0012042136056933384
2010-03-10,-0.00046736760574805913
2010-03-11,-0.00041182850299292806
2010-03-12,0.0002996586226704512
2010-03-15,0.0007656513054847824
2010-03-16,0.0013751482768014078
2010-03-17,0.0006628191580360099
2010-03-18,-0.0007898902326737289
2010-03-19,-0.000209406140750934
2010-03-22,0.0009874441326427341
2010-03-23,0.0005930717937590035
2010-03-24,-0.002437830287100984
2010-03-25,-0.0015757261983332382
2010-03-26,0.0007105981378072723
2010-03-29,0.000420661699296776
2010-03-30,-9.721443066568192e-05
2010-03-31,0.0012117984681145888
2010-04-01,0.00022010740723588107
2010-04-02,-0.001388960444011822
2010-04-05,-0.000922422169657211
2010-04-06,-0.0008680019451546839
2010-04-07,0.002052290022707126
2010-04-08,0.00028484527251437797
2010-04-09,-0.00038400407946037607
2010-04-12,0.0013121291329993845
2010-04-13,0.0011532744451467902
2010-04-14,-0.0006024767742618398
2010-04-15,0.0005490242142447421
2010-04-16,0.0022414375817298993
2010-04-19,-0.00035450480400456286
2010-04-20,-0.0005938899793648256
2010-04-21,0.0008240891245543391
2010-04-22,-0.0007903812434763013
2010-04-23,-0.0009203875130995298
2010-04-26,-0.00015250530020549657
2010-04-27,0.0020878316332861857
2010-04-28,-0.0014790243237972067
2010-04-29,0.0015114439560455217
2010-04-30,0.0017926791924611774
2010-05-03,-0.0007877381691203666
2010-05-04,0.0019931905764918323
2010-05-05,0.0007127158434596659
2010-05-06,0.0010604731879684248
2010-05-07,-0.0027097376478941726
2010-05-10,0.0014674504053251436
2010-05-11,-0.00013059166249362875
2010-05-12,0.0005489165646821448
2010-05-13,0.0009145303428010898
2010-05-14,0.002685887716440849
2010-05-17,-0.00027191474064658383
2010-05-18,0.0017589626934975122
2010-05-19,0.00027406772233873333
2010-05-20,0.0023225475998296385
2010-05-21,0.0007953384344812076
2010-05-24,-0.0009098738253938699
2010-05-25,0.0011165094720961832
2010-05-26,-0.001652516974154139
2010-05-27,-0.0027113782967256306
2010-05-28,0.0011055635354904059
2010-05-31,0.00015283427065715394
2010-06-01,2.018739524589641e-05
2010-06-02,-0.000863440905276458
2010-06-03,-0.0010184057270106184
2010-06-04,0.0036254006924130167
2010-06-07,0.0001655522711525581
2010-06-08,0.0003988919780630873
2010-06-09,-0.0002085444591036767
2010-06-10,-0.002163143833637582
2010-06-11,0.002511292767619855
2010-06-14,-0.0017999205190174505
2010-06-15,-0.0006831141834933163
2010-06-16,0.0002616774186954274
2010-06-17,0.0020951709898144877
2010-06-18,-0.0003972017417731566
2010-06-21,0.00025963545957274903
2010-06-22,0.002078074402712904
2010-06-23,0.0008839582193611584
2010-06-24,0.0005567526726670824
2010-06-25,-4.573503054328132e-05
2010-06-28,0.001275557522816495
2010-06-29,0.001356662032800271
2010-06-30,0.0007980435388632579
2010-07-01,0.0009731456864678911
2010-07-02,-0.0007303513478232881
2010-07-05,0.0006713915552005734
2010-07-06,0.0003954302131452536
2010-07-07,-0.0009354562973229452
2010-07-08,-0.0003847593773074198
2010-07-09,-0.00027424657527308494
2010-07-12,0.0013992185248021816
2010-07-13,-0.001141283974825047
2010-07-14,0.00042872373022562194
2010-07-15,0.0019672846535849775
2010-07-16,0.0014394723113786423
2010-07-19,-0.0007398918239304164
2010-07-20,0.0007987559199829075
2010-07-21,0.0011664031496920746
2010-07-22,-0.0002776554391742403
2010-07-23,-0.0011905704001616835
2010-07-26,3.7344295734431654e-05
2010-07-27,3.456741529106466e-05
2010-07-28,0.0007791276545658921
2010-07-29,0.0009350824846621197
2010-07-30,0.0027623265706244737
2010-08-02,-0.00046518976451903615
2010-08-03,0.0023916152487397646
2010-08-04,6.668612096349946e-05
2010-08-05,0.0009142408491937815
2010-08-06,0.0015613303015040714
2010-08-09,0.0003848478475652062
2010-08-10,-0.00022847018464100532
2010-08-11,0.0028477790823500104
2010-08-12,-0.00046696607677187973
2010-08-13,0.0008565460044274165
2010-08-16,0.0032380832281844185
2010-08-17,-0.0007263600122418001
