datetime,sec_code,shares,price,value,weight
2017-08-01,CASH,0.0,1.0,0.0,0.0
2017-08-01,QQQ.O,1245.6658223002337,320.32008458365,399011.78156217275,0.3999132119580264
2017-08-01,XLK.P,4940.957702554452,70.730374020373,349475.78632051934,0.3502653071090304
2017-08-01,XMMO.P,6280.724626499117,39.68624352854,249258.3670629424,0.24982148093294318
2017-09-01,CASH,2763.7325364699354,1.0,2763.7325364699354,0.002716194960958307
2017-09-01,QQQ.O,1087.0369621364998,325.76436576492,354117.90653342224,0.34802690224855976
2017-09-01,XLK.P,3491.9555565439064,72.367822191776,252705.21881755363,0.24835856324824665
2017-09-01,IBB.O,1190.428266783134,342.66212119562,407914.6750271341,0.4008983395422352
2017-10-02,CASH,1321.4843141847086,1.0,1321.4843141847086,0.0012907250007496466
2017-10-02,XHB.P,9039.532005766641,45.031330852047,407062.15649934567,0.3975872408117989
2017-10-02,IJT.O,1842.5989727075676,167.16852576479,308024.5538432406,0.30085487071067557
2017-10-02,XLI.P,2071.0995723791666,98.744800778113,204510.31466621583,0.19975006378620272
2017-10-02,IJS.P,270.8344312936028,379.98317193116,102912.526271115,0.10051709969057307
2017-11-01,CASH,4315.9178168853105,1.0,4315.9178168853105,0.004170792577939872
2017-11-01,XLK.P,6616.85691226917,77.791006712105,514731.96047536936,0.4974237998647598
2017-11-01,QQQ.O,908.3337316228882,340.11888664482,308941.4575015115,0.29855312186994576
2017-11-01,XLB.P,2304.074999707532,89.756742433874,206806.26629707724,0.19985228568735447
2017-12-01,CASH,0.0,1.0,0.0,0.0
2017-12-01,XLK.P,5344.9146296312965,78.470566014704,419418.4762874399,0.4020898454171487
2017-12-01,QQQ.O,911.4662499110113,345.46329255594,314878.1317478732,0.3018686740757072
2017-12-01,XHB.P,4243.476901219188,49.080101857726,208270.27854274525,0.19966541494668713
2017-12-01,SPY.P,272.71230599286065,368.6285007121,100529.52848388767,0.0963760655604569
2018-01-02,CASH,3038.8159492883133,1.0,3038.8159492883133,0.0028763651586553086
2018-01-02,XHB.P,6326.249383755284,50.11382684107,317032.5661709381,0.300084454837331
2018-01-02,XLF.P,10500.036347335095,49.894126227881,523890.13891127583,0.4958837151293738
2018-01-02,XMMO.P,4660.270052073145,45.601710121182,212516.2840010653,0.2011554648746399
2018-02-01,CASH,2.9103830456733704e-11,1.0,2.9103830456733704e-11,2.629405683996708e-17
2018-02-01,XLF.P,6238.782294797567,53.646907928402,334691.3793543496,0.30237924061827814
2018-02-01,XMMO.P,11509.030472544755,48.184744051124,554559.6875961557,0.5010207837928763
2018-02-01,XLK.P,2561.169397051878,84.964539915318,217608.57946570523,0.19659997558884557
2018-03-01,CASH,1698.7157924936037,1.0,1698.7157924936037,0.001585581811639924
2018-03-01,XLF.P,6332.340416038047,50.698293735135,321038.8544431639,0.2996577595170114
2018-03-01,XLK.P,6427.602877700443,83.141479432534,534400.4124568277,0.4988094994281453
2018-03-01,QQQ.O,581.1985167301629,368.57239946869,214213.73187887968,0.1999471592432034
2018-04-02,CASH,0.0,1.0,0.0,0.0
2018-04-02,XLF.P,6341.601525146217,48.353246292218,306637.02043250034,0.30041348284040886
2018-04-02,XLK.P,6447.190849236525,79.445175055758,512198.2056354768,0.5018025763573222
2018-04-02,IJT.O,1179.0396816935263,171.22523458416,201881.3460820074,0.1977839408022689
2018-05-01,CASH,0.0,1.0,0.0,0.0
2018-05-01,IJT.O,1470.0439541160893,177.05627862746,260280.5119345913,0.2485777501267471
2018-05-01,XLE.P,4031.5996315592515,103.35180283175,416673.09021746775,0.3979385876213655
2018-05-01,QQQ.O,1013.0612740943294,365.35329724126,370125.2767977951,0.3534836622518873
2018-06-01,CASH,5442.018102387112,1.0,5442.018102387112,0.0049225881516555105
2018-06-01,IJT.O,2308.0627593448744,189.67510105623,437782.03712286014,0.3959966005999348
2018-06-01,QQQ.O,855.310488473068,387.70812486458,331610.8256629011,0.2999592229678291
2018-06-01,VONG.O,1338.5752412467295,164.45643149821,220137.3074672927,0.19912563337496175
2018-06-01,XMMO.P,2107.526869527645,52.453659385545,110547.49656008703,0.09999595490561877
2018-07-02,CASH,0.0,1.0,0.0,0.0
2018-07-02,IJT.O,583.0034100864955,192.84079796452,112426.84281711608,0.1012938741675632
2018-07-02,QQQ.O,576.8343775637658,388.67370084704,224200.35230350762,0.2019991107594939
2018-07-02,XMMO.P,8555.177310519437,52.426021985471,448513.9137708947,0.4041002202455666
2018-07-02,XLY.P,2364.9136676224284,137.3270051015,324766.51129819226,0.2926067948273764
2018-08-01,CASH,2382.7959893962834,1.0,2382.7959893962834,0.002124003506026049
2018-08-01,IJT.O,1696.9379969147433,198.21738138844,336362.6061269851,0.2998306854170877
2018-08-01,QQQ.O,703.0749310421256,398.39054336821,280098.4038064392,0.24967726753137232
2018-08-01,XMMO.P,3211.5356329461356,52.798063909537,169562.8635960454,0.15114685368471978
2018-08-01,XLY.P,1601.1786724387762,138.92047514699,222436.50197042144,0.1982779525212517
2018-08-01,XRT.P,975.1924249112188,113.82231859013,110998.66287492617,0.09894323733954256
2018-09-04,CASH,0.0,1.0,0.0,0.0
2018-09-04,IJT.O,1700.560516500683,210.15077386592,357374.10854844714,0.2985761453887902
2018-09-04,QQQ.O,570.4020987445288,418.02666262976,238443.28569518618,0.19921274494639404
2018-09-04,XMMO.P,8199.243103814877,58.878291925694,482757.4290361457,0.4033304284545689
2018-09-04,VONG.O,665.3914745929686,177.86979135137,118353.04275283174,0.09888068121024694
