datetime,sec_code,shares,price,value,weight
2017-01-31,CASH,0.0,1.0,0.0,0.0
2017-01-31,QQQ.O,722.9246397038878,276.61714774476,199973.35186929774,0.19977266356636753
2017-01-31,VONG.O,1645.8077245005295,121.66731579401,200241.00815302692,0.20004005123687976
2017-01-31,VUG.P,1619.4068580676433,123.76744764628,200429.85352391383,0.20022870708722984
2017-01-31,SPYG.P,1549.1933240146545,129.14440472839,200069.64963906835,0.19986886469408152
2017-01-31,XLY.P,1916.9671615515088,104.48312534435,200290.7202213891,0.20008971341544143
2017-02-28,CASH,0.0,1.0,0.0,0.0
2017-02-28,VONG.O,1639.3144568263515,126.63779733549,207599.1719527144,0.20010463118306926
2017-02-28,VUG.P,1608.405397296866,129.19386897104,207796.11615068483,0.20029446549564298
2017-02-28,SPYG.P,1545.7552409104846,134.37547998911,207711.60244302874,0.20021300281859392
2017-02-28,XLV.P,2188.670251488061,95.214924738449,208394.07327271794,0.20087083575879114
2017-02-28,PPH.O,2754.015965418718,74.782480856717,205952.14621301828,0.19851706474390263
2017-03-31,CASH,0.0,1.0,0.0,0.0
2017-03-31,VONG.O,1627.767410680212,128.15949545613,208613.8500727071,0.20027104602515156
2017-03-31,VUG.P,1594.4368231495043,130.88070452722,208681.0147379496,0.2003355246671945
2017-03-31,QQQ.O,708.6626784303683,294.57111901557,208751.5581898046,0.2004032469727284
2017-03-31,XLK.P,3187.7416981669126,65.369993368181,208382.6536686451,0.20004909553786313
2017-03-31,XLY.P,1907.3058343393445,108.6498474713,207228.4879820904,0.1989410867970624
2017-04-28,CASH,3490.410804531595,1.0,3490.410804531595,0.0032933900950123836
2017-04-28,VONG.O,1618.8961489398284,131.01480555199,212099.36416221707,0.20012714382598606
2017-04-28,QQQ.O,701.8846075841245,302.60406764562,212393.13727280585,0.20040433453698717
2017-04-28,XLY.P,1901.4995347820998,111.2564555232,211554.09841887018,0.19961265630607672
2017-04-28,IJK.P,483.2723050598273,435.83994307072,210629.37392493075,0.19874012907088667
2017-04-28,IJS.P,599.8928099073175,349.49024719856,209656.68642714716,0.1978223461650511
2017-05-31,CASH,1479.9469982907758,1.0,1479.9469982907758,0.0013812366601309769
2017-05-31,QQQ.O,678.3341274144547,314.39759333517,213266.6171362171,0.19904204022905397
2017-05-31,VUG.P,1552.2922512175564,137.61515471907,213618.9383205175,0.19937086209663335
2017-05-31,SPYG.P,1498.0365919157143,142.72252255638,213803.56127997316,0.19954317096998933
2017-05-31,XLU.P,2130.3471472716806,100.86362237457,214874.53018915324,0.2005427077918677
2017-05-31,XMMO.P,5582.252623606043,38.411302559569,214421.59448927958,0.20011998225232466
2017-06-30,CASH,1346.0225832118886,1.0,1346.0225832118886,0.0012766050693939115
2017-06-30,IBB.O,662.7028896886787,316.37884272373,209665.17330937585,0.19885225289713265
2017-06-30,PPH.O,2630.6160662278353,80.09702352331,210704.51693744815,0.19983799515806355
2017-06-30,XLV.P,2077.9732650415526,101.37678276132,210658.2442739483,0.199794108883394
2017-06-30,XLF.P,4807.19520248865,43.699443067251,210071.7530643149,0.1992378643889024
2017-06-30,XRT.P,2277.1190977044826,93.069767562665,211930.94513586166,0.20100117360311337
2017-07-31,CASH,1718.1070906279492,1.0,1718.1070906279492,0.0016191233007741273
2017-07-31,XRT.P,2247.6249139081056,94.075433027487,211446.2870592732,0.19926441844478746
2017-07-31,QQQ.O,662.0373943111697,319.58376786651,211576.40494249001,0.19938703996105556
2017-07-31,XLK.P,3007.7964131966955,70.373336449165,211668.66895648275,0.19947398844971115
2017-07-31,XLY.P,1874.4700128258676,113.2067390123,212202.63752836065,0.19997719396077893
2017-07-31,SPY.P,620.9165675606021,342.27156192525,212522.08340423228,0.2002782358828927
