datetime,sec_code,shares,price,value,weight
2017-01-03,CASH,0.0,1.0,0.0,0.0
2017-01-03,XLF.P,6012.929478120629,41.338963833582,248568.27422990778,0.24865207698075237
2017-01-03,XRT.P,2481.0682666367793,100.49869978254,249344.1348687166,0.24942819919459927
2017-01-03,XLK.P,4198.804612986059,59.598161298439,250241.03458537286,0.250325401293624
2017-01-03,PPH.O,3502.403772775586,71.810546264137,251509.5281605892,0.2515943225310244
2017-02-01,CASH,3472.1343738441064,1.0,3472.1343738441064,0.0034908049170508547
2017-02-01,QQQ.O,1423.8894437321428,278.52684307318,396591.4316479401,0.3987240039112108
2017-02-01,XLB.P,4471.537503476715,78.017997466968,348860.40161969874,0.3507363120829084
2017-02-01,IJK.P,591.1774449095655,415.6578404303,245727.54006221262,0.24704887908882986
2017-03-01,CASH,7068.8281783832645,1.0,7068.8281783832645,0.006867324125516789
2017-03-01,IJK.P,351.17466080638303,436.86143876804,153414.66757875492,0.1490414282657925
2017-03-01,SPYG.P,1878.6289191039448,136.00795677891,255508.48083309972,0.24822495474781844
2017-03-01,VONG.O,1993.2226020604098,128.13770035572,255406.9605250653,0.24812632837821358
2017-03-01,VUG.P,1561.8902919824177,130.79176774058,204282.39230523107,0.19845911736630364
2017-03-01,XLK.P,2369.45902040447,64.85071496893,153661.11156281037,0.14928084711635503
2017-04-03,CASH,0.0,1.0,0.0,0.0
2017-04-03,XLK.P,3137.536810782881,65.308682175752,204908.3943901417,0.20011128287893
2017-04-03,QQQ.O,1218.693095286836,294.39310353346,358774.84257629036,0.35037556282799964
2017-04-03,XLY.P,2833.9172862273285,108.2174717281,306679.3638020798,0.29949969158452805
2017-04-03,SPY.P,472.9066801102542,324.82014900693,153609.61829978536,0.15001346270854235
2017-05-01,CASH,2343.44650376786,1.0,2343.44650376786,0.002230376148335979
2017-05-01,QQQ.O,517.2689418997636,305.29655181248,157920.4243216879,0.15030082708347606
2017-05-01,SPY.P,317.8458922892447,329.44407073035,104712.44462068914,0.09966011109723724
2017-05-01,IJK.P,717.9850599026578,438.22330223114,314637.78390316555,0.29945663681871965
2017-05-01,IJS.P,746.7328882089977,350.39306356618,261650.0243651725,0.24902551546080318
2017-05-01,MDY.P,546.325940954751,383.34537075528,209431.52038852623,0.1993265333914278
2017-06-01,CASH,2042.836100906723,1.0,2042.836100906723,0.0019383650665392893
2017-06-01,QQQ.O,830.6298893017378,315.62144977465,262164.6098875715,0.2487574608963564
2017-06-01,SPY.P,470.0787659311067,335.90375839173,157901.22421640507,0.1498261249882046
2017-06-01,SPYG.P,1831.0855069040558,143.46387614205,262694.6243679863,0.2492603703334571
2017-06-01,XLU.P,2080.811626715665,101.57551272565,211359.50786913754,0.20055054164777508
2017-06-01,VUG.P,1137.6562619931726,138.64791385392,157733.66740820202,0.14966713706766735
2017-07-03,CASH,2449.1720695268014,1.0,2449.1720695268014,0.002358959803946705
2017-07-03,IBB.O,811.686671994633,317.26651556032,257521.00215048957,0.24803553017099692
2017-07-03,XLF.P,4701.971723952541,44.337132548573,208471.9435645261,0.2007931338259864
2017-07-03,XLV.P,2031.4107146660513,101.55589368493,206301.73056905318,0.19870285797888657
2017-07-03,PPH.O,2584.0880986655657,80.184269242989,207203.21585100325,0.19957113815014485
2017-07-03,IJS.P,439.53411533417,355.59316640481,156295.32781461446,0.15053838007003872
