datetime,sec_code,shares,price,value,weight
2017-01-31,CASH,-2.9103830456733704e-11,1.0,-2.9103830456733704e-11,-2.90142617509674e-17
2017-01-31,QQQ.O,722.9246397038878,276.61714774476,199973.35186929774,0.1993579224212287
2017-01-31,SPYG.P,1549.1933240146545,129.14440472839,200069.64963906835,0.19945392382909535
2017-01-31,VUG.P,1619.4068580676433,123.76744764628,200429.85352391383,0.19981301916584696
2017-01-31,VONG.O,1645.8077245005295,121.66731579401,200241.00815302692,0.19962475497740906
2017-01-31,CQQQ.P,4697.681536877631,43.079377160768,202373.1947083277,0.20175037960641995
2017-02-28,CASH,0.0,1.0,0.0,0.0
2017-02-28,QQQ.O,723.7067656307851,288.7192867446,208948.10118516168,0.20001205706857808
2017-02-28,SPYG.P,1554.1046933994298,134.37547998911,208833.564128877,0.19990241839702214
2017-02-28,VUG.P,1618.5656964040381,129.19386897104,209108.7645022434,0.20016584932781714
2017-02-28,VONG.O,1645.8077245005295,126.63779733549,208421.46506848204,0.19950794349958056
2017-02-28,SPY.P,644.2411555447991,324.9802197456,209365.63229810807,0.200411731707002
2017-03-31,CASH,0.0,1.0,0.0,0.0
2017-03-31,SLV.P,1226.0462240889647,172.5,211492.9736553464,0.20014142160575898
2017-03-31,EWG.P,4827.4645018394085,43.89698532807,211911.1384090233,0.20053714202530684
2017-03-31,EWQ.P,5321.572026415015,39.937537672827,212530.48328361197,0.2011232445398349
2017-03-31,TLT.O,1005.9303700735576,210.75312936073,212002.97341199947,0.20062404792922955
2017-03-31,GLD.P,1758.592368420785,118.72,208780.0859789156,0.1975741438998697
2017-04-28,CASH,0.0,1.0,0.0,0.0
2017-04-28,IJK.P,485.4421856322051,435.83994307072,211575.09455006616,0.19952135978969476
2017-04-28,IJS.P,602.5863136320258,349.49024719856,210598.0397097257,0.19859996915650896
2017-04-28,SCZ.O,2970.71342011927,71.893375271477,213574.61473664758,0.201406964460708
2017-04-28,PSP.P,9536.837736796599,22.38206227427,213454.09612458965,0.2012933119657917
2017-04-28,VGK.P,2473.972564887935,85.373383983128,211211.4097459017,0.19917839462729675
2017-05-31,CASH,2235.9414264497464,1.0,2235.9414264497464,0.0020697010970775693
2017-05-31,QQQ.O,683.2888870494969,314.39759333517,214824.38164102862,0.19885237292079863
2017-05-31,SPY.P,645.8840732663213,333.25363012039,215243.2120529455,0.19924006365043023
2017-05-31,TLT.O,991.2787570000766,218.11030670143,216208.113715899,0.20013322570144054
2017-05-31,XLU.P,2145.907853459591,100.86362237457,216444.03938197228,0.20035161049637498
2017-05-31,SPYG.P,1508.9787086948472,142.72252255638,215365.2477887975,0.199353026133878
2017-06-30,CASH,526.5299689292442,1.0,526.5299689292442,0.0004946473767899307
2017-06-30,IBB.O,669.4435413435872,316.37884272373,211797.7728791596,0.19897293401489996
2017-06-30,XLV.P,2099.1092735693533,101.37678276132,212800.94481891257,0.1999153616025968
2017-06-30,PPH.O,2657.3732553334657,80.09702352331,212847.68814265946,0.1999592745113356
2017-06-30,KSA.P,7529.191103241549,28.308876319448,213142.93972715325,0.20023664793807505
2017-06-30,VNQ.P,1425.5305619047263,149.65608115824,213339.31746596517,0.2004211345563027
2017-07-31,CASH,0.0,1.0,0.0,0.0
2017-07-31,QQQ.O,661.5079328215554,319.58376786651,211407.19764469887,0.1996455734332651
2017-07-31,MCHI.O,3093.947660109564,68.410056467089,211657.13413431318,0.19988160472428487
2017-07-31,VNQI.O,2821.220921475008,75.478376154127,212941.17392498345,0.20109420705370193
2017-07-31,SLV.P,1338.7951930381796,159.0,212868.43569307055,0.20102551560808155
2017-07-31,XLY.P,1855.354039052436,113.2067390123,210038.5804744258,0.1983530991806666
