datetime,sec_code,shares,price,value,weight
2016-10-03,CASH,0.0,1.0,0.0,0.0
2016-10-03,IAGG.B,5562.886898392169,53.807808461688,299326.75272271945,0.3000727838254908
2016-10-03,PPH.O,3258.752428524904,76.92342823008,250674.4085552344,0.25129918032638393
2016-10-03,XHB.P,5284.2129570687675,37.613320752346,198756.7968779303,0.1992521710835747
2016-10-03,IGOV.O,1305.057912855802,114.5823508436,149536.60364205987,0.14990930322973456
2016-10-03,TLT.O,419.8199213675019,236.3376914372,99219.27103534223,0.099466561534816
2016-11-01,CASH,0.0,1.0,0.0,0.0
2016-11-01,EWZ.P,3946.7157429303224,58.034651206881,229046.2715536675,0.24576809455665793
2016-11-01,DBA.P,11154.071808617084,21.02254704827,234486.9993764347,0.2516060298390473
2016-11-01,XLF.P,5452.3880970352275,34.41311181483,187633.64124112146,0.20133208093611332
2016-11-01,KSA.P,6306.297643928789,22.393303392495,141218.83642387376,0.15152870251053902
2016-11-01,XLP.P,1828.994396525296,76.312546760998,139575.22041043997,0.14976509215764233
2016-12-01,CASH,0.0,1.0,0.0,0.0
2016-12-01,IJS.P,697.6285612033968,338.10555320977,235872.09062061034,0.2503998877906858
2016-12-01,MDY.P,661.0961881087705,356.66455727363,235789.5792470991,0.25031229438947283
2016-12-01,SPY.P,629.5362351694508,299.98616405232,188852.1603204228,0.20048391324654002
2016-12-01,VTI.P,469.76410987841393,301.19021862885,141488.3549582666,0.1502028837410192
2016-12-01,XLI.P,1645.6971077485043,85.057832872102,139979.42954897392,0.14860102083228222
2017-01-03,CASH,7035.9213045123615,1.0,7035.9213045123615,0.007248384801432411
2017-01-03,BNDX.O,4175.883699476813,57.413557498737,239752.33888795055,0.2469921328126248
2017-01-03,IAGG.B,4572.136029769429,52.618697958417,240579.84477523348,0.2478446268694629
2017-01-03,VCLT.O,1550.0532723450297,125.51190938509,194550.14586063157,0.20042497056757452
2017-01-03,XLU.P,1599.6747411827994,90.08177515461,144101.54035573787,0.14845297009044944
2017-01-03,XLP.P,1906.0026367188152,75.901452516914,144668.36862802604,0.149036914858456
2017-02-01,CASH,0.0,1.0,0.0,0.0
2017-02-01,QQQ.O,870.2389807910833,278.52684307318,242384.91603896217,0.25162190639651255
2017-02-01,EWH.P,8309.473752583393,23.180031187978,192613.86074056764,0.19995413753446345
2017-02-01,EWT.P,5914.4387143757895,32.689622985803,193340.77174558194,0.20070875022180124
2017-02-01,XLB.P,2498.6249602687244,78.017997466968,194937.71582114836,0.20236655186750285
2017-02-01,IJK.P,336.8466080879769,415.6578404303,140012.9336741201,0.1453486539797199
2017-03-01,CASH,6464.324538524146,1.0,6464.324538524146,0.006484961703636539
2017-03-01,QQQ.O,848.2488344674562,291.87250461244,247580.51185059946,0.24837090532036143
2017-03-01,IJK.P,454.07589414178625,436.86143876804,198368.24842466495,0.19900153319732747
2017-03-01,SPY.P,752.0746347044836,329.52914572927,247830.51189882128,0.2486217034863514
2017-03-01,PPH.O,1962.4157654438186,75.414521245184,147994.6454349469,0.14846711396826226
2017-03-01,VUG.P,1135.9999898791118,130.79176774058,148579.44682957005,0.14905378232406086
2017-04-03,CASH,0.0,1.0,0.0,0.0
2017-04-03,GLD.P,2082.468985229859,119.35,248542.67338718363,0.25115058562247733
2017-04-03,SLV.P,1436.1896795870537,172.4,247599.10076080807,0.2501971122633074
2017-04-03,EFA.P,652.7218237176821,302.98724991106,197766.39032515223,0.19984151642736236
2017-04-03,VGK.P,1808.64925406757,81.836076919998,148012.75947717068,0.14956582994655754
2017-04-03,INDA.B,4467.352453701841,33.061017395436,147695.21718338024,0.14924495574029545
2017-05-01,CASH,0.0,1.0,0.0,0.0
2017-05-01,IJK.P,565.8399755226743,438.22330223114,247964.26260793375,0.25073040584888956
2017-05-01,IJS.P,706.1951722117014,350.39306356618,247445.88986690412,0.250206250446928
2017-05-01,MDY.P,516.6676706601382,383.34537075528,198062.1597664776,0.20027162454484934
2017-05-01,QQQ.O,489.1880822080906,305.29655181248,149347.43468589004,0.15101346668850835
2017-05-01,VUG.P,1086.899868733026,134.46308777624,146147.91245343263,0.14777825247082482
2017-06-01,CASH,2571.1069115265273,1.0,2571.1069115265273,0.0025868112057658168
2017-06-01,IJK.P,337.13595383500416,444.13673109141,149734.46046966326,0.1506490369948303
2017-06-01,QQQ.O,783.651532931581,315.62144977465,247337.23294199246,0.24884796618495456
2017-06-01,VUG.P,1788.8554319694583,138.64791385392,248021.07382881828,0.24953598396479537
2017-06-01,XLK.P,2843.035756154546,69.490105499434,197562.8546338425,0.19876956649246444
2017-06-01,SPYG.P,1036.5143245353925,143.46387614205,148702.36267460615,0.14961063515718956
2017-07-03,CASH,2829.0357958378154,1.0,2829.0357958378154,0.0028802880815710597
2017-07-03,IBB.O,919.0876685700038,317.26651556032,291595.7421016633,0.29687844241771427
2017-07-03,XLF.P,5545.967297883372,44.337132548573,245892.28719630634,0.2503469999226449
2017-07-03,PPH.O,2438.341858508974,80.184269242989,195516.66008913377,0.19905874172105964
2017-07-03,KSA.P,5208.070396161332,28.517643843927,148521.89667182867,0.1512125966965746
2017-07-03,XRT.P,1043.6750825646932,93.755448561407,97850.22551821629,0.09962293116043558
2017-08-01,CASH,2530.5299107886676,1.0,2530.5299107886676,0.0025818641610457446
2017-08-01,SLV.P,1545.6440413919493,157.9,244057.1941357888,0.24900813070737116
2017-08-01,CQQQ.P,3764.6039080951073,56.928260681776,214312.35264367098,0.21865988629537336
2017-08-01,MCHI.O,2974.8018164317355,68.870652706558,204876.54277030798,0.20903266187940714
2017-08-01,EWZ.P,2706.368964058257,61.931852581852,167610.4437141555,0.17101058390876028
2017-08-01,VNQI.O,1938.3764712663578,75.697527715975,146730.30665767894,0.1497068730480424
2017-09-01,CASH,3978.274537614314,1.0,3978.274537614314,0.0038614014834277652
