datetime,sec_code,shares,price,value,weight
2017-08-01,CASH,0.0,1.0,0.0,0.0
2017-08-01,CPER.P,53547.60801362445,18.566,994164.8903809515,1.0
2017-09-01,CASH,3369.2482450039824,1.0,3369.2482450039824,0.0031664841984838776
2017-09-01,CPER.P,21312.694999328443,19.95,425188.26523660246,0.3996000963267941
2017-09-01,GLD.P,5041.067172882979,126.06,635476.9278136283,0.5972334194747219
2017-10-02,CASH,0.0,1.0,0.0,0.0
2017-10-02,USO.P,60094.97643572345,10.21,613569.7094087366,0.6028705532381172
2017-10-02,DBC.P,24819.89772362919,16.284406799875,404177.3112628692,0.3971294467618827
2017-11-01,CASH,7993.566826281953,1.0,7993.566826281953,0.007375906603181518
2017-11-01,DBC.P,18841.16374912432,17.084230316568,321886.7809222117,0.2970146975033546
2017-11-01,CPER.P,26784.42505080746,20.08,537831.2550202137,0.496273214637797
2017-11-01,GLD.P,1783.7390952995995,121.11,216028.6418317345,0.19933618125566696
2017-12-01,CASH,727.9171430167044,1.0,727.9171430167044,0.0006755798701709806
2017-12-01,DBC.P,18586.944313920543,17.382831096134,323093.7136021291,0.2998632621616624
2017-12-01,GLD.P,1775.5505682766732,121.59,215889.19359676068,0.20036675160165898
2017-12-01,USO.P,46080.49049943795,11.67,537759.3241284408,0.49909440636650765
2018-01-02,CASH,5604.963632079656,1.0,5604.963632079656,0.005085013363701942
2018-01-02,USO.P,36496.70073115046,12.07,440515.17782498605,0.39965033017037727
2018-01-02,CPER.P,31360.83373220119,20.922,656131.3633451134,0.5952646564659207
2018-02-01,CASH,3090.6038419092074,1.0,3090.6038419092074,0.0027261072748924683
2018-02-01,USO.P,42774.56861137677,13.24,566335.2884146285,0.4995433995260004
2018-02-01,DBC.P,18386.87681437925,18.417269511057,338636.0657570278,0.29869834169070364
2018-02-01,GSG.P,13195.550882943593,17.1,225643.92009833545,0.19903215150840345
2018-03-01,CASH,0.0,1.0,0.0,0.0
2018-03-01,USO.P,43670.30641109204,12.35,539328.2841769867,0.5029318839375608
2018-03-01,DBC.P,12156.085661253457,17.734753443479,215585.18204014044,0.20103648359166912
2018-03-01,GSG.P,19463.824799331633,16.31,317454.9824770989,0.29603163247076997
2018-04-02,CASH,0.0,1.0,0.0,0.0
2018-04-02,USO.P,51502.381867361066,12.74,656140.34499018,0.601200973753378
2018-04-02,DBC.P,18211.227305868917,17.862725206149,325302.14903145365,0.2980642331400966
2018-04-02,GSG.P,6711.856592754484,16.38,109940.21098931844,0.10073479310652554
2018-05-01,CASH,0.0,1.0,0.0,0.0
2018-05-01,USO.P,42620.02139024012,13.61,580058.491121168,0.5023692958370016
2018-05-01,DBC.P,6263.560783201399,18.619891468619,116626.82199030826,0.101006597327337
2018-05-01,GSG.P,26456.399489304025,17.31,457960.27515985264,0.39662410683566135
2018-06-01,CASH,0.0,1.0,0.0,0.0
2018-06-01,USO.P,43408.01339509972,13.25,575156.1774850712,0.5013557993935569
2018-06-01,DBC.P,17801.245558890463,19.099785578635,339999.9732074364,0.2963733417705084
2018-06-01,GSG.P,13252.167549875634,17.51,232045.45379832239,0.20227085883593462
2018-07-02,CASH,0.0,1.0,0.0,0.0
2018-07-02,USO.P,57160.47862829037,14.96,855120.760279224,0.7046685900144609
2018-07-02,GSG.P,20293.711223974005,17.66,358386.9402153809,0.2953314099855391
2018-08-01,CASH,0.0,1.0,0.0,0.0
2018-08-01,USO.P,49600.02539290191,14.09,698864.3577859879,0.6074508008889058
2018-08-01,GSG.P,26519.249581589607,17.03,451622.820374471,0.39254919911109437
2018-09-04,CASH,10800.216708318796,1.0,10800.216708318796,0.009123398110906174
2018-09-04,USO.P,48094.00389244457,14.58,701210.5767518418,0.5923421190574454
2018-09-04,GSG.P,27176.406309086833,17.36,471782.4135257474,0.39853448283164844
2018-10-01,CASH,0.0,1.0,0.0,0.0
2018-10-01,USO.P,48290.81057291306,15.95,770238.4286379633,0.6027829374427758
2018-10-01,DBC.P,25993.8660916744,19.526358120871,507565.5382519997,0.3972170625572242
2018-11-01,CASH,6607.995511237765,1.0,6607.995511237765,0.005893675215289162
2018-11-01,USO.P,40922.48734944767,13.46,550816.6797235657,0.4912737316382599
2018-11-01,DBC.P,18727.249970613233,17.958704028153,336317.13948348,0.2999614612449173
2018-11-01,GLD.P,1950.2645049887208,116.63,227459.3492168345,0.20287113190153377
2018-12-03,CASH,30252.20569993183,1.0,30252.20569993183,0.03036051227711232
2018-12-03,CPER.P,54741.10165313948,17.65,966180.4441779117,0.9696394877228877
2019-01-02,CASH,0.0,1.0,0.0,0.0
2019-01-02,GLD.P,4593.430651472273,121.33,557320.9409431309,0.6057637445423002
2019-01-02,SLV.P,2491.1350425272562,145.6,362709.2621919685,0.3942362554576998
2019-02-01,CASH,2048.6914102003016,1.0,2048.6914102003016,0.002171301896007905
2019-02-01,GLD.P,4547.328887387239,124.5,566142.4464797112,0.6000250507868167
2019-02-01,SLV.P,2515.685070856223,149.2,375340.2125717484,0.39780364731717544
2019-03-01,CASH,5.820766091346741e-11,1.0,5.820766091346741e-11,6.371307801871014e-17
2019-03-01,GLD.P,4531.185369776285,121.88,552260.8728683336,0.6044950016467698
2019-03-01,CPER.P,19788.039291594923,18.26,361329.59746452334,0.3955049983532301
2019-04-01,CASH,4729.374625789705,1.0,4729.374625789705,0.005181055490435608
2019-04-01,GLD.P,4480.274777780056,121.53,544487.7937436101,0.5964893239514626
2019-04-01,CPER.P,19869.044666676775,18.3,363603.517400185,0.3983296205581018
2019-05-01,CASH,0.0,1.0,0.0,0.0
2019-05-01,GLD.P,2999.9032021454714,120.4,361188.3455383148,0.4066730057833225
2019-05-01,CPER.P,30146.789057217924,17.48,526965.8727201694,0.5933269942166776
2019-06-03,CASH,5103.6938798666815,1.0,5103.6938798666815,0.00581894769088964
2019-06-03,GLD.P,4183.405016705646,125.11,523385.8016400433,0.5967353594446596
2019-06-03,SLV.P,2513.283604565499,138.7,348592.4359532347,0.39744569286445064
2019-07-01,CASH,0.0,1.0,0.0,0.0
2019-07-01,GLD.P,4200.84429135847,130.62,548714.2813372434,0.6043855453002615
2019-07-01,SLV.P,2532.9587368115194,141.8,359173.5488798735,0.3956144546997385
2019-08-01,CASH,2.9103830456733704e-11,1.0,2.9103830456733704e-11,3.032566458455418e-17
2019-08-01,GLD.P,2849.8484471477177,136.41,388747.82667542016,0.4050681994337135
2019-08-01,SLV.P,3722.0452496146636,153.4,570961.7412908894,0.5949318005662865
2019-09-03,CASH,21346.493428392918,1.0,21346.493428392918,0.01975132464842775
2019-09-03,GLD.P,2887.491264721018,145.75,420851.8518330884,0.3894026708569879
2019-09-03,SLV.P,3569.392271750644,178.9,638564.2774161902,0.5908460044945842
2019-10-01,CASH,48.18047865375411,1.0,48.18047865375411,4.815354048066163e-05
2019-10-01,GLD.P,4298.237173925084,139.63,600162.8565951594,0.5998272997188813
2019-10-01,SLV.P,2478.9373709433435,161.5,400348.38540734997,0.4001245467406381
2019-11-01,CASH,2.9103830456733704e-11,1.0,2.9103830456733704e-11,2.8205185424776315e-17
2019-11-01,GLD.P,2897.509594758182,142.56,413068.96782872645,0.4003145513148284
2019-11-01,SLV.P,3657.1632308985404,169.2,618792.018668033,0.5996854486851716
2019-12-02,CASH,0.0,1.0,0.0,0.0
2019-12-02,GLD.P,4246.148303377664,137.79,585076.7747224083,0.5987540672345514
2019-12-02,SLV.P,2481.5209062163995,158.0,392080.3031821911,0.4012459327654486
2020-01-02,CASH,8980.28790100271,1.0,8980.28790100271,0.008741560312545202
2020-01-02,GLD.P,2833.764866976093,143.95,407920.4526012085,0.3970764944780944
2020-01-02,SLV.P,3631.223994327619,168.1,610408.7534464727,0.5941819452093605
2020-02-03,CASH,-2.9103830456733704e-11,1.0,-2.9103830456733704e-11,-2.8288570069309274e-17
2020-02-03,GLD.P,4145.561418429194,148.36,615035.4920381553,0.5978070356580162
2020-02-03,SLV.P,2507.781425591771,165.0,413783.9352226422,0.40219296434198387
2020-03-02,CASH,10182.010390498112,1.0,10182.010390498112,0.01009359790941998
2020-03-02,GLD.P,4012.2890011419913,149.2,598633.5189703851,0.5934354615496132
2020-03-02,SLV.P,2570.33247991159,155.6,399943.7338742434,0.3964709405409669
2020-04-01,CASH,0.0,1.0,0.0,0.0
2020-04-01,GLD.P,6328.814334231575,149.45,945841.3022509088,1.0
2020-05-01,CASH,0.0,1.0,0.0,0.0
2020-05-01,GLD.P,4445.932376076278,159.78,710371.0750494677,0.710916635893608
2020-05-01,CPER.P,19853.02543938137,14.55,288861.52014299895,0.2890833641063921
2020-06-01,CASH,0.0,1.0,0.0,0.0
2020-06-01,GLD.P,3795.6149224325536,163.66,621190.3382053117,0.598975930226028
2020-06-01,SLV.P,2432.146053144619,171.0,415896.97508772986,0.40102406977397204
2020-07-01,CASH,0.0,1.0,0.0,0.0
2020-07-01,GLD.P,3762.019753515263,166.62,626827.7313307131,0.6004576171629726
2020-07-01,CPER.P,24376.911975047457,17.11,417088.96389306197,0.39954238283702737
2020-08-03,CASH,4071.6727406958817,1.0,4071.6727406958817,0.003560742893807394
2020-08-03,GLD.P,2450.055028986242,185.64,454828.21558100596,0.39775454455025144
2020-08-03,SLV.P,3010.5091840232676,227.4,684589.7884468911,0.5986847125559411
2020-09-01,CASH,20864.52475525567,1.0,20864.52475525567,0.016823261800940355
2020-09-01,SLV.P,3259.6086487637353,261.4,852061.7007868404,0.6870253327615691
2020-09-01,CPER.P,19611.946094265004,18.728,367292.526453395,0.29615140543749036
2020-10-01,CASH,6387.521968381217,1.0,6387.521968381217,0.0058329131031194595
2020-10-01,SLV.P,3966.743127690958,220.9,876253.5569069326,0.8001711585553706
2020-10-01,CPER.P,11894.82510088256,17.86,212441.57630176248,0.1939959283415099
2020-11-02,CASH,11799.230955860636,1.0,11799.230955860636,0.010533793492219237
2020-11-02,SLV.P,1979.4725095227768,224.1,443599.78938405425,0.396024841961638
2020-11-02,CPER.P,34894.07872327617,19.05,664732.1996784111,0.5934413645461429
2020-12-01,CASH,31950.448369253136,1.0,31950.448369253136,0.026395179623489272
2020-12-01,SLV.P,2135.909484387893,223.0,476307.81501850014,0.39349151499180973
2020-12-01,CPER.P,26969.423648449152,21.72,585775.8816443156,0.48392621713530365
2020-12-01,DBC.P,7632.046782410859,15.255557726061,116431.13025706698,0.09618708824939719
2021-01-04,CASH,38658.68778705184,1.0,38658.68778705184,0.02997728232745123
2021-01-04,SLV.P,2969.6452797237903,253.5,752805.0784099809,0.5837510703245743
2021-01-04,DBC.P,31044.66802523687,16.045773665828,498135.7166637184,0.3862716473479746
2021-02-01,CASH,87730.92110678577,1.0,87730.92110678577,0.06310930824772151
2021-02-01,USO.P,115975.2053043825,4.515,523628.05194928695,0.3766722578621767
2021-02-01,DBA.P,22269.358885420173,17.453547958603,388679.32331402285,0.27959678201353344
2021-02-01,GSG.P,29710.89400595227,13.13,390104.0382981533,0.28062165187656835
2021-03-01,CASH,4914.775093003409,1.0,4914.775093003409,0.0032761238234649023
2021-03-01,USO.P,58737.813879180525,5.075,298094.4054368412,0.1987057728610011
2021-03-01,GSG.P,53050.0287178568,14.1,748005.4049217809,0.49861047164362227
2021-03-01,DBC.P,24668.715220925893,18.207892278802,449165.30939906195,0.2994076316719118
2021-04-01,CASH,20031.34198854919,1.0,20031.34198854919,0.01316491698271247
2021-04-01,USO.P,172586.36851678236,5.23,902626.7073427718,0.5932206476899826
2021-04-01,DBC.P,32308.738342879522,18.537148920372,598911.8940912907,0.393614435327305
