datetime,sec_code,shares,price,value,weight
2017-08-01,CASH,0.0,1.0,0.0,0.0
2017-08-01,CWB.P,4551.218753338118,76.711985845489,349133.0285857978,0.3493945951055945
2017-08-01,IGOV.O,2189.565291386243,114.2847727187,250233.97167883095,0.25042144414275697
2017-08-01,BWX.P,2286.45497848796,65.666996727888,150144.6315908321,0.15025711825217852
2017-08-01,HYG.P,814.474594996227,183.93347494262,149809.1425101391,0.14992137782685727
2017-08-01,JNK.P,1498.8911578277875,66.669682635785,99930.59779796291,0.10000546467261265
2017-09-01,CASH,0.0,1.0,0.0,0.0
2017-09-01,IEF.O,3243.460369326854,107.92205460812,350040.9070977658,0.35013554615617426
2017-09-01,MBB.O,2326.775098619241,107.53661464188,250213.51713853967,0.2502811662937752
2017-09-01,SHV.O,1815.4371387055476,110.3736633727,200376.44762178377,0.20043062254233057
2017-09-01,BSV.P,1997.4076259475564,99.678619888731,199098.83550967908,0.19915266500771997
2017-10-02,CASH,0.0,1.0,0.0,0.0
2017-10-02,SHV.O,1798.228370066874,110.47826303252,198665.14686078782,0.20078516920883963
2017-10-02,ICVT.B,8509.753587131898,57.959092718918,493217.59717172274,0.4984808874115008
2017-10-02,FLOT.B,5833.919000719796,51.00492411094,297558.59590108413,0.30073394337965953
2017-11-01,CASH,2836.8916757471743,1.0,2836.8916757471743,0.0028390858584511677
2017-11-01,ICVT.B,5875.30028797098,59.207189661703,347860.01846935606,0.34812906943188016
2017-11-01,CWB.P,3802.5811898236493,78.644265008488,299051.2028087827,0.2992825027848872
2017-11-01,VCLT.O,1460.2458764899586,136.80174498636,199764.18401296306,0.19991869083505495
2017-11-01,EMB.O,1277.5947683820625,117.18493095744,149714.85472443854,0.1498306510897265
2017-12-01,CASH,2698.8024208315182,1.0,2698.8024208315182,0.002695704454540725
2017-12-01,ICVT.B,4197.077858908807,59.297610680093,248876.6888716127,0.24859100230681005
2017-12-01,CWB.P,3181.6352699003182,78.311274897935,249157.91424612943,0.24887190486157396
2017-12-01,VCLT.O,1446.6181586819512,138.07435476825,199740.8688560443,0.1995115854991622
2017-12-01,IGOV.O,2606.3714508755334,115.36151102919,300674.9488763438,0.30032980287791317
2018-01-02,CASH,1727.6104522394699,1.0,1727.6104522394699,0.00172250401154034
2018-01-02,ICVT.B,4199.641563142295,59.784632621638,251074.02799502367,0.2503319077830359
2018-01-02,VCLT.O,2871.5744823147606,138.60724541121,398021.0289867703,0.3968445654044315
2018-01-02,EMB.O,2969.1081131158658,118.60190473903,352141.877591649,0.3511010228009923
2018-02-01,CASH,0.0,1.0,0.0,0.0
2018-02-01,ICVT.B,4928.564943489493,61.522853707683,303219.38000711903,0.302132753782266
2018-02-01,CWB.P,4305.247925065523,81.461157974931,350710.4813450065,0.34945366455990734
2018-02-01,FLOT.B,3913.5853418057604,51.363800630751,201016.6172479406,0.20029624796307585
2018-02-01,IGOV.O,1252.071564491829,118.72327807179,148650.04051694454,0.14811733369475072
2018-03-01,CASH,531.9301067068009,1.0,531.9301067068009,0.0005367390719117712
2018-03-01,ICVT.B,2436.2391165622694,60.377878343641,147094.9489958161,0.14842477500609244
2018-03-01,FLOT.B,6749.900127933698,51.439649373266,347212.49588547274,0.3503515037934506
2018-03-01,BIL.P,6187.004465702157,48.113076506741,297675.81920587615,0.3003669860318801
2018-03-01,CBON.P,7637.997292794307,25.99178845768,198525.20987464214,0.20031999609666512
2018-04-02,CASH,0.0,1.0,0.0,0.0
2018-04-02,CBON.P,18829.7638682983,26.409950489877,497293.131497833,0.5010138754505898
2018-04-02,IAGG.B,5469.302056629211,54.461397739082,297865.83466126263,0.30009446488527286
2018-04-02,IEI.O,1620.2516934150062,121.84193708035,197414.6048834017,0.19889165966413722
2018-05-01,CASH,0.0,1.0,0.0,0.0
2018-05-01,CBON.P,5595.754359956403,26.628364738646,149005.7880847877,0.15015887481625914
2018-05-01,SHV.O,3128.7346933331173,111.11980991242,347664.40438956965,0.35035481807657637
2018-05-01,BIL.P,7210.351234431059,48.224862814181,347718.19912249845,0.35040902910201005
2018-05-01,ICVT.B,2434.6310636050985,60.761771747487,147932.49697611452,0.14907727800515436
2018-06-01,CASH,1037.4961409033858,1.0,1037.4961409033858,0.001038690530888158
2018-06-01,SHV.O,1341.2329793031972,111.28419822075,149258.0367289841,0.14942986609507755
2018-06-01,BIL.P,3090.7125697714646,48.296814746671,149271.5724174599,0.1494434173661566
2018-06-01,ICVT.B,5494.078232452551,63.504126344175,348896.63821844844,0.3492982962429746
2018-06-01,CWB.P,4174.679135947039,83.931326296255,350386.3567413388,0.35078972976490325
2018-07-02,CASH,0.0,1.0,0.0,0.0
2018-07-02,SHV.O,1773.2201060967964,111.4572547979,197638.2451779899,0.1996590632424999
2018-07-02,BIL.P,4044.5661244403063,48.358552868762,195589.36475995037,0.1975892333642126
2018-07-02,ICVT.B,4756.431178474181,62.716947716803,298308.8455389369,0.30135900368684654
2018-07-02,CWB.P,3597.6978164520374,82.925864186043,298342.20050952514,0.30139269970644095
2018-08-01,CASH,1225.9360780189454,1.0,1225.9360780189454,0.001235725615410417
2018-08-01,ICVT.B,7862.494216397807,63.049759351634,495728.36824749585,0.49968693630335587
2018-08-01,CWB.P,3568.0156799760007,83.241792887142,297008.02225063735,0.29937973737634616
2018-08-01,FLOT.B,3816.2198556858225,51.914088957798,198115.57707058883,0.1996976007048876
2018-09-04,CASH,0.0,1.0,0.0,0.0
